date,Eisenstadt (Stadt),Rust (Stadt),Eisenstadt-Umgebung,Güssing,Jennersdorf,Mattersburg,Neusiedl am See,Oberpullendorf,Oberwart,Klagenfurt (Stadt),Villach (Stadt),Hermagor,Klagenfurt Land,Sankt Veit an der Glan,Spittal an der Drau,Villach Land,Völkermarkt,Wolfsberg,Feldkirchen,Krems an der Donau,Sankt Pölten (Stadt),Waidhofen an der Ybbs (Stadt),Wiener Neustadt (Stadt),Amstetten,Baden,Bruck an der Leitha,Gänserndorf,Gmünd,Hollabrunn,Horn,Korneuburg,Krems (Land),Lilienfeld,Melk,Mistelbach,Mödling,Neunkirchen,Sankt Pölten (Land),Scheibbs,Tulln,Waidhofen an der Thaya,Wiener Neustadt (Land),Zwettl,Linz (Stadt),Steyr (Stadt),Wels (Stadt),Braunau am Inn,Eferding,Freistadt,Gmunden,Grieskirchen,Kirchdorf an der Krems,Linz-Land,Perg,Ried im Innkreis,Rohrbach,Schärding,Steyr-Land,Urfahr-Umgebung,Vöcklabruck,Wels-Land,Salzburg (Stadt),Hallein,Salzburg-Umgebung,Sankt Johann im Pongau,Tamsweg,Zell am See,Graz (Stadt),Deutschlandsberg,Graz-Umgebung,Leibnitz,Leoben,Liezen,Murau,Voitsberg,Weiz,Murtal,Bruck-Mürzzuschlag,Hartberg-Fürstenfeld,Südoststeiermark,Innsbruck-Stadt,Imst,Innsbruck-Land,Kitzbühel,Kufstein,Landeck,Lienz,Reutte,Schwaz,Bludenz,Bregenz,Dornbirn,Feldkirch,Wien-Innere Stadt,Wien-Leopoldstadt,Wien-Landstraße,Wien-Wieden,Wien-Margareten,Wien-Mariahilf,Wien-Neubau,Wien-Josefstadt,Wien-Alsergrund,Wien-Favoriten,Wien-Simmering,Wien-Meidling,Wien-Hietzing,Wien-Penzing,Wien-Rudolfsheim-Fünfhaus,Wien-Ottakring,Wien-Hernals,Wien-Währing,Wien-Döbling,Wien-Brigittenau,Wien-Floridsdorf,Wien-Donaustadt,Wien-Liesing
2021/10/01,10243,1381,30955,17767,11250,27146,40483,26872,36557,61147,36296,10278,36101,33229,39418,36162,23574,29564,16441,15722,34204,6204,27116,64477,93071,69377,70797,22790,35424,20910,63883,36823,14865,44437,53822,83436,53072,82877,22308,72429,16099,47364,23965,120310,21263,32640,52462,19301,37859,58709,36271,31906,87473,39127,34845,30840,31374,34603,53038,74060,41594,88693,31960,87543,47586,11810,52976,179999,36223,98813,52108,38543,45528,17598,30911,53032,44062,64223,53641,51976,79244,34838,110634,36722,61127,26719,26213,19197,54186,38565,80917,53627,65244,10368,61546,58551,21085,32213,20574,21369,16013,27757,110649,57376,54642,35987,58029,41659,57578,33032,33316,47925,46274,104539,126030,70922
2021/10/02,10244,1381,30961,17772,11252,27152,40543,26879,36612,61431,36322,10287,36250,33314,39434,36213,23619,29582,16462,15723,34231,6204,27144,64511,93165,69399,70861,22798,35458,20917,63946,36824,14870,44446,53839,83559,53108,82991,22314,72453,16100,47414,23966,120431,21268,32654,52489,19308,37877,58713,36300,31923,87521,39197,34850,30845,31413,34614,53067,74085,41600,88698,31961,87553,47586,11821,52979,180017,36223,98827,52117,38542,45541,17603,30912,53043,44064,64282,53647,51981,79352,34902,110789,36756,61242,26768,26270,19199,54233,38632,80967,53699,65338,10380,61607,58624,21106,32265,20587,21389,16026,27791,110855,57457,54753,36012,58113,41732,57667,33062,33347,47972,46379,104700,126186,71035
2021/10/03,10246,1381,30963,17773,11257,27152,40553,26882,36612,61432,36322,10287,36250,33314,39434,36213,23619,29583,16462,15723,34235,6204,27147,64512,93168,69405,70891,22798,35462,20919,63957,36825,14870,44447,53855,83563,53109,82994,22313,72461,16101,47414,23966,120431,21268,32654,52489,19308,37880,58715,36300,31923,87521,39197,34850,30845,31413,34614,53067,74085,41600,88699,31961,87553,47587,11821,52979,180027,36224,98838,52126,38542,45542,17603,30912,53044,44064,64283,53648,51982,79353,34902,110792,36756,61242,26768,26270,19199,54233,38632,80969,53699,65338,10385,61642,58665,21117,32294,20594,21396,16033,27797,110966,57507,54792,36027,58145,41758,57698,33078,33371,47995,46422,104786,126291,71081
2021/10/04,10246,1381,30966,17817,11278,27157,40558,26886,36618,61454,36338,10290,36275,33336,39462,36241,23644,29604,16488,15737,34269,6204,27213,64558,93250,69446,70937,22810,35480,20940,63998,36845,14875,44586,53904,83657,53148,83052,22395,72515,16114,47474,23979,120491,21270,32665,52506,19310,37887,58742,36312,31931,87549,39214,34859,30877,31415,34633,53093,74136,41636,88845,31994,87650,47610,11828,53011,180212,36264,98914,52169,38559,45571,17617,30958,53085,44099,64332,53697,52034,79373,34912,110829,36774,61274,26788,26298,19200,54244,38651,80971,53722,65405,10396,61713,58755,21154,32339,20616,21411,16045,27820,111245,57612,54907,36064,58220,41831,57795,33136,33410,48048,46527,104916,126421,71165
2021/10/05,10257,1381,31009,17860,11281,27175,40579,26892,36681,61523,36358,10304,36294,33362,39532,36272,23666,29642,16509,15751,34293,6224,27284,64684,93405,69586,70980,22903,35520,20983,64086,36874,14896,44656,53968,83722,53246,83162,22476,72602,16136,47546,24033,120543,21345,32705,52554,19331,37905,58751,36347,31939,87635,39225,34871,30902,31427,34715,53113,74149,41671,88933,32001,87709,47668,11835,53083,180799,36423,99249,52325,38670,45719,17679,31088,53296,44213,64498,53879,52211,79491,34925,110965,36798,61294,26797,26311,19205,54277,38701,81058,53798,65478,10403,61797,58817,21179,32386,20645,21430,16058,27854,111423,57717,54991,36090,58278,41911,57876,33183,33444,48095,46607,105049,126541,71248
2021/10/06,10264,1382,31045,17864,11283,27183,40638,26954,36721,61569,36388,10318,36326,33392,39602,36316,23714,29675,16532,15798,34359,6238,27353,64765,93616,69678,71080,22951,35576,21013,64162,36944,14909,44691,54008,83787,53301,83309,22507,72782,16173,47656,24078,120729,21376,32768,52631,19376,37961,58843,36380,31968,87808,39265,34913,30944,31501,34753,53188,74303,41731,89014,32021,87796,47798,11838,53133,181086,36477,99382,52377,38708,45779,17692,31125,53327,44266,64561,53922,52264,79608,35030,111170,36907,61445,26861,26331,19286,54320,38768,81250,53921,65599,10416,61880,58872,21206,32429,20667,21453,16076,27882,111708,57823,55091,36116,58344,41980,57945,33226,33471,48139,46682,105191,126673,71344
2021/10/07,10292,1385,31129,17870,11291,27283,40719,27009,36824,61621,36427,10323,36365,33434,39693,36350,23733,29711,16547,15811,34380,6241,27395,64916,93817,69772,71150,22967,35615,21040,64220,37006,14942,44741,54079,83859,53376,83392,22529,72875,16184,47734,24130,120907,21436,32861,52793,19420,37991,58905,36473,32015,88010,39320,35014,30976,31542,34833,53245,74406,41806,89174,32112,87937,47827,11862,53219,181156,36495,99432,52411,38718,45884,17703,31138,53348,44303,64614,53965,52294,79701,35044,111290,36946,61517,26882,26361,19293,54389,38781,81357,53971,65626,10431,61963,58953,21222,32469,20692,21471,16096,27908,111890,57929,55176,36145,58411,42040,58018,33280,33516,48199,46749,105342,126804,71401
2021/10/08,10296,1386,31144,17880,11306,27310,40730,27024,36853,61705,36642,10360,36402,33485,39785,36490,23758,29752,16587,15824,34392,6245,27438,65055,93992,69836,71294,22980,35659,21060,64282,37030,14972,44798,54174,83928,53423,83483,22558,72945,16236,47818,24164,121091,21445,32944,52949,19473,38074,59012,36554,32109,88126,39437,35079,31076,31579,34877,53337,74602,41908,89402,32191,88084,47969,11884,53261,181804,36621,99776,52627,38837,46141,17781,31283,53578,44452,64816,54161,52457,79849,35160,111467,37065,61719,26920,26392,19312,54432,38919,81524,54082,65775,10445,62095,59033,21247,32520,20707,21504,16108,27944,112200,58078,55280,36191,58504,42143,58137,33370,33561,48266,46896,105555,127006,71517
2021/10/09,10297,1387,31163,17886,11307,27318,40751,27027,36855,61954,36657,10365,36511,33522,39808,36514,23819,29784,16605,15827,34456,6245,27475,65071,94065,69858,71337,23004,35670,21062,64322,37045,14975,44814,54211,84014,53469,83584,22567,72965,16246,47871,24198,121157,21450,32948,52953,19482,38118,59014,36562,32120,88193,39475,35080,31080,31591,34885,53354,74625,41914,89440,32198,88101,47973,11942,53265,181810,36622,99784,52642,38838,46155,17788,31284,53591,44456,64819,54215,52465,79966,35175,111600,37113,61857,26937,26511,19313,54493,38979,81563,54156,65787,10447,62145,59087,21256,32548,20727,21513,16118,27957,112366,58193,55355,36216,58550,42215,58227,33425,33597,48317,46959,105665,127141,71601
2021/10/10,10299,1388,31166,17888,11308,27318,40754,27029,36858,61954,36657,10372,36512,33522,39809,36514,23819,29784,16605,15827,34458,6246,27476,65071,94101,69872,71379,23004,35671,21063,64332,37045,14975,44814,54224,84025,53470,83586,22567,72970,16247,47875,24200,121160,21450,32948,52954,19482,38119,59018,36563,32120,88195,39475,35081,31081,31630,34885,53354,74626,41915,89440,32198,88102,47979,11942,53265,181810,36622,99789,52642,38838,46157,17789,31286,53591,44456,64819,54215,52465,79967,35175,111602,37160,61858,26938,26511,19314,54494,39014,81591,54178,65860,10453,62186,59109,21265,32564,20734,21519,16124,27962,112470,58237,55393,36226,58567,42238,58247,33449,33610,48344,46984,105721,127245,71634
2021/10/11,10301,1389,31177,17893,11310,27324,40765,27041,36867,61979,36683,10378,36533,33562,39868,36545,23859,29808,16627,15837,34482,6249,27556,65107,94234,69939,71432,23014,35687,21081,64375,37077,14980,44910,54270,84141,53522,83660,22630,73007,16266,47947,24213,121222,21452,32959,52985,19484,38130,59053,36568,32145,88232,39486,35103,31084,31636,34891,53383,74656,41923,89714,32241,88278,47995,11949,53310,181917,36641,99815,52667,38855,46175,17794,31290,53616,44473,64857,54244,52480,79979,35198,111649,37189,61884,26947,26520,19319,54526,39018,81606,54211,65879,10468,62263,59176,21282,32618,20745,21535,16133,27990,112690,58341,55484,36255,58621,42288,58340,33493,33643,48390,47083,105864,127365,71698
2021/10/12,10323,1394,31214,17942,11334,27340,40844,27045,36946,62032,36706,10394,36547,33594,39912,36593,23886,29872,16643,15858,34501,6271,27595,65213,94327,70009,71524,23047,35714,21112,64488,37117,14987,44976,54322,84220,53624,83718,22659,73096,16272,48044,24247,121280,21467,32989,53043,19503,38159,59076,36580,32146,88307,39499,35119,31087,31647,34956,53415,74672,41949,89788,32269,88340,48062,11969,53498,182406,36711,100021,52813,38913,46290,17819,31361,53750,44567,64956,54378,52552,80068,35218,111777,37210,61917,26961,26534,19327,54568,39038,81746,54293,65942,10476,62333,59234,21297,32655,20763,21550,16141,28012,112864,58428,55566,36288,58685,42335,58417,33530,33668,48438,47173,106007,127503,71769
2021/10/13,10330,1395,31237,17964,11358,27413,40879,27068,36951,62119,36759,10404,36612,33648,40004,36635,23933,29903,16660,15903,34550,6283,27678,65301,94436,70110,71596,23055,35770,21128,64549,37160,14994,45025,54361,84277,53656,83846,22693,73220,16302,48129,24267,121479,21539,33098,53180,19553,38271,59190,36663,32195,88498,39578,35223,31137,31748,35027,53517,74909,42056,89866,32293,88416,48175,11978,53585,182540,36756,100112,52858,38939,46325,17830,31370,53791,44610,65016,54437,52584,80203,35328,111917,37271,62076,27042,26543,19405,54613,39067,81793,54373,65988,10483,62395,59305,21310,32688,20787,21576,16154,28045,113042,58520,55646,36322,58755,42406,58509,33572,33696,48491,47264,106139,127634,71845
2021/10/14,10334,1396,31262,17971,11361,27451,40904,27103,37001,62212,36809,10412,36666,33704,40093,36677,23947,29934,16702,15914,34580,6285,27701,65426,94554,70181,71663,23087,35822,21155,64611,37182,15025,45090,54388,84344,53721,83935,22719,73302,16315,48213,24332,121881,21579,33151,53337,19592,38333,59306,36769,32281,88692,39633,35275,31177,31780,35086,53575,75022,42137,90049,32363,88572,48202,11992,53728,182630,36794,100171,52882,38976,46355,17842,31397,53845,44646,65058,54484,52622,80273,35340,112061,37285,62126,27069,26554,19422,54649,39122,82024,54451,66065,10489,62475,59376,21332,32726,20808,21597,16175,28071,113231,58603,55721,36358,58814,42460,58594,33593,33731,48542,47347,106300,127749,71907
2021/10/15,10334,1396,31274,17976,11378,27462,40932,27123,37022,62286,37025,10431,36716,33733,40197,36788,23972,30040,16727,15922,34599,6290,27758,65542,94709,70293,71767,23101,35878,21164,64674,37202,15063,45156,54499,84403,53811,84055,22732,73370,16325,48283,24357,122027,21585,33161,53430,19603,38392,59403,36811,32345,88759,39706,35303,31233,31821,35104,53647,75192,42162,90170,32443,88711,48251,12007,53795,183531,36912,100487,53037,39063,46566,17887,31463,54001,44803,65197,54641,52757,80405,35409,112203,37382,62303,27150,26621,19442,54682,39167,82260,54632,66287,10505,62584,59481,21350,32797,20834,21619,16186,28106,113533,58756,55840,36400,58878,42544,58710,33656,33785,48587,47461,106456,127943,72025
2021/10/16,10338,1397,31276,17983,11378,27468,40940,27131,37075,62463,37032,10433,36789,33760,40217,36812,24005,30052,16742,15948,34712,6290,27801,65577,94774,70325,71794,23169,35885,21171,64696,37241,15075,45185,54509,84469,53836,84146,22740,73397,16374,48323,24388,122088,21585,33182,53433,19607,38405,59406,36823,32359,88808,39782,35308,31265,31863,35129,53676,75219,42186,90196,32446,88743,48252,12040,53807,183541,36913,100490,53046,39064,46566,17893,31463,54019,44805,65202,54650,52766,80519,35421,112319,37425,62407,27156,26676,19469,54709,39191,82454,54742,66495,10511,62672,59529,21367,32827,20843,21631,16195,28121,113705,58847,55890,36422,58931,42594,58769,33695,33811,48623,47509,106585,128059,72079
2021/10/17,10338,1397,31276,17984,11378,27472,40943,27131,37075,62463,37032,10433,36789,33760,40217,36812,24005,30052,16742,15948,34712,6290,27802,65583,94777,70338,71811,23169,35886,21171,64703,37241,15075,45186,54515,84475,53837,84148,22740,73401,16374,48325,24388,122089,21585,33182,53436,19607,38405,59406,36823,32359,88810,39783,35308,31265,31864,35129,53678,75220,42186,90196,32446,88743,48252,12040,53807,183545,36913,100503,53046,39064,46567,17894,31463,54019,44806,65202,54650,52774,80521,35421,112329,37427,62407,27156,26677,19469,54709,39192,82455,54744,66575,10515,62695,59557,21375,32836,20845,21634,16197,28125,113789,58894,55912,36428,58954,42613,58800,33715,33817,48648,47524,106645,128158,72106
2021/10/18,10340,1397,31287,17992,11378,27476,40955,27147,37080,62476,37040,10438,36798,33790,40276,36828,24029,30084,16760,15951,34748,6291,27859,65625,94888,70417,71861,23179,35902,21203,64756,37264,15078,45270,54558,84569,53929,84202,22777,73446,16393,48371,24404,122151,21585,33189,53483,19607,38426,59445,36835,32368,88852,39804,35329,31293,31871,35140,53711,75259,42200,90321,32479,88821,48319,12047,53918,183661,36938,100531,53068,39071,46572,17902,31471,54073,44825,65227,54667,52831,80581,35429,112388,37466,62428,27162,26688,19473,54850,39203,82474,54765,66605,10520,62788,59632,21410,32894,20858,21652,16215,28156,114070,59001,56029,36463,59011,42688,58884,33756,33851,48718,47607,106823,128329,72189
2021/10/19,10353,1400,31378,18024,11388,27490,41013,27159,37185,62519,37085,10454,36821,33829,40322,36851,24046,30112,16786,15977,34783,6305,27890,65741,95061,70481,71920,23192,35948,21240,64868,37300,15081,45331,54590,84615,54017,84258,22855,73518,16395,48461,24428,122199,21614,33234,53492,19616,38436,59499,36856,32379,88905,39811,35366,31299,31882,35166,53732,75357,42232,90397,32507,88884,48426,12058,54013,183891,36984,100682,53138,39131,46649,17921,31555,54164,44886,65294,54745,52876,80672,35453,112533,37487,62461,27176,26699,19509,54901,39211,82562,54816,66653,10529,62882,59697,21418,32929,20877,21658,16236,28173,114245,59070,56121,36495,59079,42742,58984,33800,33877,48778,47691,106922,128455,72283
2021/10/20,10354,1402,31394,18035,11392,27575,41078,27240,37261,62577,37118,10473,36869,33865,40381,36892,24085,30156,16803,16007,34843,6314,27951,65832,95165,70595,72012,23207,36017,21258,64905,37337,15112,45361,54655,84693,54093,84386,22873,73619,16426,48540,24452,122453,21683,33324,53575,19676,38498,59583,36938,32446,89093,39886,35395,31351,31915,35248,53823,75470,42292,90523,32551,88994,48534,12066,54073,183997,37033,100800,53169,39157,46672,17935,31578,54200,44937,65333,54772,52927,80836,35573,112673,37618,62610,27240,26703,19585,54944,39279,82643,54893,66712,10543,62984,59774,21441,32971,20901,21680,16248,28210,114471,59202,56228,36531,59132,42818,59090,33858,33909,48826,47781,107066,128615,72375
2021/10/21,10373,1405,31425,18054,11427,27674,41098,27245,37287,62654,37174,10485,36903,33908,40415,36942,24125,30204,16820,16025,34866,6319,27989,65961,95296,70664,72089,23223,36062,21271,64971,37367,15138,45412,54692,84755,54168,84487,22898,73684,16436,48602,24483,122655,21736,33392,53703,19726,38543,59667,36993,32500,89248,39927,35492,31410,31959,35313,53889,75598,42377,90755,32609,89196,48594,12090,54189,184066,37056,100829,53186,39171,46695,17941,31591,54238,44989,65384,54815,52972,80925,35600,112829,37645,62660,27307,26715,19607,54977,39388,82773,54999,66756,10557,63085,59857,21472,33033,20918,21693,16266,28231,114728,59300,56336,36578,59202,42895,59213,33903,33933,48876,47857,107216,128782,72449
2021/10/22,10374,1405,31434,18062,11453,27691,41111,27258,37311,62742,37306,10518,36975,33948,40480,37044,24163,30267,16859,16039,34882,6324,28041,66082,95348,70750,72219,23235,36081,21304,65026,37399,15172,45504,54763,84808,54233,84546,22931,73771,16460,48658,24513,122858,21739,33428,53835,19760,38592,59786,37031,32548,89350,39995,35519,31429,32013,35330,53976,75769,42414,90960,32688,89325,48699,12101,54266,184635,37119,101041,53287,39239,46824,17969,31672,54336,45083,65482,54922,53098,81142,35692,113090,37809,62890,27429,26762,19638,55037,39438,82836,55083,66833,10565,63189,59928,21494,33088,20932,21707,16287,28266,114991,59454,56458,36631,59290,43000,59303,33973,33972,48926,47970,107415,128965,72553
2021/10/23,10359,1406,31448,18069,11454,27698,41172,27260,37324,62902,37326,10521,37031,33988,40498,37062,24194,30279,16886,16045,34977,6324,28082,66137,95461,70786,72314,23240,36094,21308,65112,37402,15176,45523,54796,84954,54273,84612,22970,73803,16461,48676,24517,122967,21746,33449,53839,19768,38615,59796,37036,32553,89431,40062,35529,31458,32017,35373,54011,75809,42428,91006,32699,89378,48707,12101,54269,184651,37126,101081,53312,39239,46830,17979,31675,54342,45086,65499,54930,53108,81258,35716,113230,37855,63020,27435,26864,19640,55077,39481,82876,55122,66860,10568,63257,60005,21510,33128,20945,21719,16300,28282,115172,59538,56535,36654,59373,43053,59373,34010,34001,48964,48047,107570,129158,72627
2021/10/24,10375,1407,31455,18071,11455,27699,41176,27264,37326,62902,37326,10521,37031,33988,40498,37062,24194,30279,16886,16045,34980,6324,28082,66140,95468,70798,72333,23244,36095,21309,65124,37404,15179,45524,54799,84962,54273,84624,22971,73831,16463,48678,24518,122968,21746,33449,53839,19768,38615,59796,37039,32553,89431,40062,35529,31458,32017,35373,54011,75810,42428,91007,32699,89380,48708,12101,54269,184652,37126,101081,53314,39239,46830,17979,31675,54344,45087,65499,54930,53108,81260,35719,113234,37855,63022,27435,26864,19640,55087,39483,82890,55133,66897,10571,63291,60044,21514,33144,20953,21728,16307,28296,115262,59597,56573,36664,59392,43072,59395,34032,34015,48993,48077,107648,129256,72668
2021/10/25,10406,1409,31485,18072,11455,27718,41182,27271,37331,62930,37332,10539,37050,34003,40505,37074,24198,30296,16894,16054,34987,6325,28135,66178,95522,70833,72383,23250,36111,21323,65155,37436,15188,45592,54835,85042,54337,84683,22995,73873,16472,48726,24528,123076,21755,33463,53867,19782,38632,59824,37061,32566,89502,40072,35545,31500,32022,35395,54086,75897,42445,91131,32712,89463,48716,12103,54300,184812,37143,101155,53365,39274,46850,17986,31689,54385,45112,65546,54977,53132,81294,35727,113256,37862,63051,27446,26865,19648,55102,39486,82891,55137,66900,10577,63370,60127,21533,33198,20976,21744,16323,28310,115486,59709,56660,36701,59472,43163,59478,34072,34045,49059,48164,107808,129403,72739
2021/10/26,10407,1409,31485,18074,11456,27718,41216,27273,37336,62932,37336,10540,37052,34005,40507,37084,24198,30296,16897,16056,34989,6326,28136,66178,95570,70861,72399,23255,36119,21350,65183,37454,15190,45611,54854,85060,54400,84693,23004,73876,16476,48741,24546,123076,21761,33471,53867,19782,38633,59828,37065,32570,89510,40072,35545,31500,32022,35395,54086,75900,42470,91132,32713,89463,48717,12105,54301,184927,37153,101236,53408,39305,46895,18005,31720,54438,45159,65571,55025,53157,81341,35730,113315,37865,63052,27446,26866,19649,55108,39504,82903,55156,66903,10577,63390,60148,21539,33219,20986,21751,16323,28317,115561,59758,56686,36708,59489,43176,59506,34085,34050,49079,48182,107846,129458,72756
2021/10/27,10407,1409,31509,18125,11458,27737,41348,27343,37474,62978,37366,10551,37096,34038,40526,37106,24234,30329,16904,16094,35021,6336,28170,66295,95661,70919,72487,23260,36182,21376,65243,37518,15197,45638,54897,85112,54433,84780,23016,73957,16493,48806,24568,123291,21823,33587,54004,19830,38713,59938,37201,32646,89664,40128,35630,31551,32070,35478,54182,76086,42553,91158,32741,89542,48800,12117,54403,185112,37204,101346,53475,39342,46955,18020,31760,54492,45209,65678,55131,53212,81439,35829,113436,37921,63164,27498,26874,19712,55139,39511,82933,55180,66949,10579,63476,60206,21545,33272,21008,21767,16337,28342,115778,59870,56796,36731,59561,43255,59598,34142,34084,49125,48251,107984,129592,72840
2021/10/28,10418,1410,31587,18140,11472,27776,41391,27416,37511,63046,37386,10566,37119,34055,40622,37134,24304,30356,16927,16103,35041,6344,28190,66389,95763,71011,72549,23288,36199,21402,65303,37540,15225,45693,54955,85175,54506,84851,23036,74022,16528,48863,24598,123485,21875,33671,54130,19874,38752,60003,37278,32711,89805,40203,35702,31602,32137,35553,54266,76219,42603,91316,32809,89675,48866,12144,54478,185180,37235,101388,53530,39371,46994,18030,31778,54540,45255,65753,55189,53258,81527,35846,113562,37958,63233,27510,26890,19727,55163,39565,83029,55240,67015,10584,63539,60269,21565,33333,21042,21777,16355,28354,115991,59956,56877,36762,59608,43325,59690,34191,34107,49175,48326,108122,129726,72893
2021/10/29,10426,1410,31597,18153,11483,27792,41408,27433,37541,63155,37527,10594,37179,34099,40707,37232,24335,30419,16962,16116,35091,6346,28252,66478,95892,71104,72684,23306,36214,21415,65360,37554,15259,45750,55006,85223,54543,84964,23053,74068,16546,48928,24644,123674,21880,33714,54231,19890,38804,60125,37356,32752,89880,40266,35719,31637,32169,35571,54304,76397,42651,91450,32839,89788,48955,12168,54528,185456,37329,101529,53601,39433,47103,18068,31839,54663,45371,65856,55338,53315,81628,35925,113677,38072,63360,27577,26911,19738,55216,39614,83082,55281,67096,10593,63651,60334,21580,33369,21064,21804,16370,28377,116257,60063,56975,36801,59700,43403,59820,34237,34126,49233,48430,108280,129896,73000
2021/10/30,10434,1410,31612,18161,11487,27804,41424,27441,37547,63306,37551,10610,37245,34146,40724,37251,24358,30456,16980,16120,35147,6346,28303,66493,95935,71150,72704,23353,36254,21427,65387,37562,15307,45756,55022,85284,54600,85029,23060,74131,16555,48991,24654,123859,21888,33756,54236,19906,38815,60145,37374,32762,90001,40338,35731,31669,32217,35578,54329,76426,42682,91510,32874,89815,48956,12168,54530,185460,37341,101545,53608,39434,47105,18074,31839,54671,45376,65858,55348,53322,81724,35930,113765,38105,63452,27586,27038,19741,55246,39662,83095,55296,67137,10595,63724,60378,21592,33398,21081,21816,16374,28396,116397,60143,57038,36823,59739,43453,59878,34274,34147,49268,48491,108362,129995,73059
2021/10/31,10438,1410,31619,18161,11487,27808,41431,27444,37555,63306,37551,10610,37247,34147,40725,37251,24358,30456,16980,16124,35147,6346,28304,66495,95940,71165,72713,23353,36255,21428,65395,37563,15308,45757,55024,85286,54600,85034,23060,74152,16555,48992,24654,123863,21890,33756,54237,19906,38815,60146,37374,32763,90001,40338,35731,31669,32223,35578,54329,76427,42683,91510,32874,89816,48956,12168,54530,185462,37341,101547,53609,39434,47105,18074,31839,54671,45376,65858,55348,53322,81726,35933,113765,38105,63452,27596,27039,19742,55247,39665,83100,55297,67137,10595,63755,60404,21597,33417,21084,21826,16381,28401,116482,60182,57061,36832,59758,43473,59900,34290,34163,49302,48517,108443,130060,73083
2021/11/01,10438,1410,31619,18162,11492,27808,41445,27444,37556,63306,37551,10610,37247,34147,40725,37251,24358,30457,16983,16124,35149,6346,28307,66498,95943,71168,72724,23353,36255,21429,65407,37568,15308,45779,55041,85302,54602,85053,23065,74167,16556,48993,24656,123865,21894,33757,54237,19906,38820,60148,37375,32763,90001,40339,35736,31669,32223,35584,54330,76430,42683,91512,32874,89816,48956,12168,54530,185463,37342,101548,53609,39434,47107,18074,31839,54671,45379,65858,55352,53323,81726,35934,113765,38107,63452,27596,27039,19742,55247,39665,83100,55297,67138,10597,63768,60430,21602,33432,21095,21835,16382,28407,116561,60227,57093,36838,59777,43490,59926,34300,34169,49320,48541,108516,130125,73114
2021/11/02,10456,1412,31660,18172,11498,27839,41463,27478,37610,63321,37543,10635,37292,34159,40762,37251,24346,30469,17009,16155,35214,6366,28356,66610,96057,71312,72749,23361,36282,21455,65478,37631,15329,45817,55070,85350,54703,85109,23106,74211,16577,49071,24685,124016,21935,33761,54276,19893,38863,60169,37430,32768,90053,40344,35733,31651,32234,35613,54350,76532,42717,91553,32904,89885,49004,12201,54571,185830,37372,101782,53706,39447,47130,18084,31891,54766,45436,65936,55423,53355,81733,35974,113940,38101,63477,27608,27030,19730,55330,39651,83058,55277,67135,10622,63798,60545,21625,33492,21135,21856,16413,28375,116838,60383,57217,36881,59887,43602,60019,34357,34209,49434,48574,108856,130567,73382
2021/11/03,10473,1412,31705,18174,11504,27879,41497,27513,37624,63387,37571,10642,37344,34215,40843,37305,24410,30500,17026,16176,35267,6374,28391,66714,96158,71377,72857,23378,36340,21482,65533,37673,15339,45886,55124,85416,54773,85232,23131,74321,16597,49137,24743,124190,21977,33786,54378,19908,38891,60248,37459,32815,90137,40403,35757,31655,32248,35660,54385,76670,42747,91656,32938,90014,49126,12206,54657,186197,37455,101959,53790,39525,47208,18103,31939,54867,45555,66118,55495,53481,81844,36093,114103,38235,63609,27648,27045,19820,55379,39707,83171,55370,67223,10638,63890,60609,21640,33539,21156,21880,16430,28403,117051,60500,57305,36914,59971,43672,60109,34401,34237,49495,48651,108998,130698,73485
2021/11/04,10481,1416,31740,18190,11510,27912,41525,27527,37681,63485,37606,10665,37414,34254,40909,37335,24466,30538,17065,16186,35293,6378,28416,66818,96261,71449,72908,23400,36362,21509,65586,37690,15391,45945,55154,85466,54816,85317,23147,74390,16601,49171,24774,124403,21989,33875,54545,19924,38953,60338,37573,32866,90301,40465,35836,31720,32326,35705,54449,76782,42821,91787,33003,90215,49195,12235,54767,186276,37493,102034,53837,39554,47273,18115,31962,54932,45635,66205,55543,53523,81911,36128,114253,38262,63656,27670,27070,19841,55435,39711,83198,55388,67236,10650,63960,60665,21656,33584,21185,21896,16444,28416,117193,60570,57370,36950,60040,43753,60188,34440,34264,49545,48718,109135,130805,73542
2021/11/05,10499,1421,31774,18216,11531,27941,41548,27553,37730,63580,37746,10689,37454,34295,40985,37433,24492,30596,17095,16205,35344,6385,28449,66926,96397,71509,72989,23414,36378,21525,65648,37703,15422,45984,55221,85511,54853,85383,23156,74469,16616,49219,24805,124552,21997,33943,54677,19969,39022,60434,37678,32948,90444,40546,35934,31819,32461,35758,54518,76949,42898,91923,33045,90343,49268,12241,54816,186693,37563,102268,53936,39595,47391,18141,32026,55067,45772,66319,55672,53614,82023,36248,114418,38396,63767,27839,27119,19862,55472,39726,83237,55397,67242,10663,64056,60737,21677,33623,21215,21917,16465,28440,117407,60659,57458,36991,60102,43820,60278,34480,34291,49596,48779,109269,130930,73637
